time,sample,well,row,col,strain,mol_ID,mol_conc,replicate,OD
1.66666666666667,6,4,1,4,W,3-HP,100,1,0.166
1.66666666666667,6,5,1,5,W,3-HP,40,1,0.146
1.66666666666667,6,6,1,6,W,3-HP,20,1,0.144
1.66666666666667,6,7,1,7,medium,None,0,1,0.152
1.66666666666667,6,8,1,8,W,LA,300,1,0.143
1.66666666666667,6,9,1,9,W,LA,200,1,0.14
1.66666666666667,6,10,1,10,W,LA,100,1,0.298
1.66666666666667,6,11,1,11,W,LA,40,1,0.146
1.66666666666667,6,12,1,12,W,LA,20,1,0.145
1.66666666666667,6,13,2,1,W,None,0,2,0.154
1.66666666666667,6,14,2,2,W,3-HP,300,2,0.141
1.66666666666667,6,15,2,3,W,3-HP,200,2,0.15
1.66666666666667,6,16,2,4,W,3-HP,100,2,0.143
1.66666666666667,6,17,2,5,W,3-HP,40,2,0.143
1.66666666666667,6,18,2,6,W,3-HP,20,2,0.144
1.66666666666667,6,19,2,7,medium,None,0,2,0.141
1.66666666666667,6,20,2,8,W,LA,300,2,0.145
1.66666666666667,6,21,2,9,W,LA,200,2,0.147
1.66666666666667,6,22,2,10,W,LA,100,2,0.144
1.66666666666667,6,23,2,11,W,LA,40,2,0.155
1.66666666666667,6,24,2,12,W,LA,20,2,0.147
1.66666666666667,6,25,3,1,W,None,0,3,0.148
1.66666666666667,6,26,3,2,W,3-HP,300,3,0.143
1.66666666666667,6,27,3,3,W,3-HP,200,3,0.147
1.66666666666667,6,28,3,4,W,3-HP,100,3,0.154
1.66666666666667,6,29,3,5,W,3-HP,40,3,0.141
1.66666666666667,6,30,3,6,W,3-HP,20,3,0.138
1.66666666666667,6,31,3,7,medium,None,0,3,0.141
1.66666666666667,6,32,3,8,W,LA,300,3,0.15
1.66666666666667,6,33,3,9,W,LA,200,3,0.156
1.66666666666667,6,34,3,10,W,LA,100,3,0.143
1.66666666666667,6,35,3,11,W,LA,40,3,0.152
1.66666666666667,6,36,3,12,W,LA,20,3,0.155
1.66666666666667,6,37,4,1,W,None,0,4,0.154
1.66666666666667,6,38,4,2,W,3-HP,300,4,0.148
1.66666666666667,6,39,4,3,W,3-HP,200,4,0.142
1.66666666666667,6,40,4,4,W,3-HP,100,4,0.141
1.66666666666667,6,41,4,5,W,3-HP,40,4,0.141
1.66666666666667,6,42,4,6,W,3-HP,20,4,0.146
1.66666666666667,6,43,4,7,medium,None,0,4,0.155
1.66666666666667,6,44,4,8,W,LA,300,4,0.136
1.66666666666667,6,45,4,9,W,LA,200,4,0.146
1.66666666666667,6,46,4,10,W,LA,100,4,0.132
1.66666666666667,6,47,4,11,W,LA,40,4,0.134
1.66666666666667,6,48,4,12,W,LA,20,4,0.155
1.66666666666667,6,49,5,1,MG1655,None,0,1,0.166
1.66666666666667,6,50,5,2,MG1655,3-HP,300,1,0.147
1.66666666666667,6,51,5,3,MG1655,3-HP,200,1,0.145
1.66666666666667,6,52,5,4,MG1655,3-HP,100,1,0.156
1.66666666666667,6,53,5,5,MG1655,3-HP,40,1,0.142
1.66666666666667,6,54,5,6,MG1655,3-HP,20,1,0.146
1.66666666666667,6,55,5,7,medium,3-HP,300,1,0.144
1.66666666666667,6,56,5,8,MG1655,LA,300,1,0.152
1.66666666666667,6,57,5,9,MG1655,LA,200,1,0.149
1.66666666666667,6,58,5,10,MG1655,LA,100,1,0.141
1.66666666666667,6,59,5,11,MG1655,LA,40,1,0.147
1.66666666666667,6,60,5,12,MG1655,LA,20,1,0.144
1.66666666666667,6,61,6,1,MG1655,None,0,2,0.158
1.66666666666667,6,62,6,2,MG1655,3-HP,300,2,0.14
1.66666666666667,6,63,6,3,MG1655,3-HP,200,2,0.145
1.66666666666667,6,64,6,4,MG1655,3-HP,100,2,0.147
1.66666666666667,6,65,6,5,MG1655,3-HP,40,2,0.153
1.66666666666667,6,66,6,6,MG1655,3-HP,20,2,0.148
1.66666666666667,6,67,6,7,medium,3-HP,300,2,0.136
1.66666666666667,6,68,6,8,MG1655,LA,300,2,0.162
1.66666666666667,6,69,6,9,MG1655,LA,200,2,0.146
1.66666666666667,6,70,6,10,MG1655,LA,100,2,0.141
1.66666666666667,6,71,6,11,MG1655,LA,40,2,0.148
1.66666666666667,6,72,6,12,MG1655,LA,20,2,0.147
1.66666666666667,6,73,7,1,MG1655,None,0,3,0.164
1.66666666666667,6,74,7,2,MG1655,3-HP,300,3,0.145
1.66666666666667,6,75,7,3,MG1655,3-HP,200,3,0.146
1.66666666666667,6,76,7,4,MG1655,3-HP,100,3,0.151
1.66666666666667,6,77,7,5,MG1655,3-HP,40,3,0.157
1.66666666666667,6,78,7,6,MG1655,3-HP,20,3,0.154
1.66666666666667,6,79,7,7,medium,3-HP,300,3,0.152
1.66666666666667,6,80,7,8,MG1655,LA,300,3,0.138
1.66666666666667,6,81,7,9,MG1655,LA,200,3,0.148
1.66666666666667,6,82,7,10,MG1655,LA,100,3,0.146
1.66666666666667,6,83,7,11,MG1655,LA,40,3,0.147
1.66666666666667,6,84,7,12,MG1655,LA,20,3,0.153
1.66666666666667,6,85,8,1,MG1655,None,0,4,0.156
1.66666666666667,6,86,8,2,MG1655,3-HP,300,4,0.153
1.66666666666667,6,87,8,3,MG1655,3-HP,200,4,0.14
1.66666666666667,6,88,8,4,MG1655,3-HP,100,4,0.148
1.66666666666667,6,89,8,5,MG1655,3-HP,40,4,0.157
1.66666666666667,6,90,8,6,MG1655,3-HP,20,4,0.148
1.66666666666667,6,91,8,7,medium,3-HP,300,4,0.149
1.66666666666667,6,92,8,8,MG1655,LA,300,4,0.155
1.66666666666667,6,93,8,9,MG1655,LA,200,4,0.15
1.66666666666667,6,94,8,10,MG1655,LA,100,4,0.139
1.66666666666667,6,95,8,11,MG1655,LA,40,4,0.147
1.66666666666667,6,96,8,12,MG1655,LA,20,4,0.147
2,7,1,1,1,W,None,0,1,0.143
2,7,2,1,2,W,3-HP,300,1,0.14
2,7,3,1,3,W,3-HP,200,1,0.157
2,7,4,1,4,W,3-HP,100,1,0.165
2,7,5,1,5,W,3-HP,40,1,0.146
2,7,6,1,6,W,3-HP,20,1,0.143
2,7,7,1,7,medium,None,0,1,0.152
2,7,8,1,8,W,LA,300,1,0.142
2,7,9,1,9,W,LA,200,1,0.14
2,7,10,1,10,W,LA,100,1,0.299
2,7,11,1,11,W,LA,40,1,0.146
2,7,12,1,12,W,LA,20,1,0.145
2,7,13,2,1,W,None,0,2,0.154
2,7,14,2,2,W,3-HP,300,2,0.14
2,7,15,2,3,W,3-HP,200,2,0.149
2,7,16,2,4,W,3-HP,100,2,0.143
2,7,17,2,5,W,3-HP,40,2,0.143
2,7,18,2,6,W,3-HP,20,2,0.144
2,7,19,2,7,medium,None,0,2,0.141
2,7,20,2,8,W,LA,300,2,0.143
2,7,21,2,9,W,LA,200,2,0.147
2,7,22,2,10,W,LA,100,2,0.144
2,7,23,2,11,W,LA,40,2,0.154
2,7,24,2,12,W,LA,20,2,0.147
2,7,25,3,1,W,None,0,3,0.147
2,7,26,3,2,W,3-HP,300,3,0.142
2,7,27,3,3,W,3-HP,200,3,0.147
2,7,28,3,4,W,3-HP,100,3,0.154
2,7,29,3,5,W,3-HP,40,3,0.14
2,7,30,3,6,W,3-HP,20,3,0.138
2,7,31,3,7,medium,None,0,3,0.14
2,7,32,3,8,W,LA,300,3,0.149
2,7,33,3,9,W,LA,200,3,0.156
2,7,34,3,10,W,LA,100,3,0.143
2,7,35,3,11,W,LA,40,3,0.152
2,7,36,3,12,W,LA,20,3,0.155
2,7,37,4,1,W,None,0,4,0.154
2,7,38,4,2,W,3-HP,300,4,0.148
2,7,39,4,3,W,3-HP,200,4,0.142
2,7,40,4,4,W,3-HP,100,4,0.142
2,7,41,4,5,W,3-HP,40,4,0.141
2,7,42,4,6,W,3-HP,20,4,0.146
2,7,43,4,7,medium,None,0,4,0.155
2,7,44,4,8,W,LA,300,4,0.136
2,7,45,4,9,W,LA,200,4,0.146
2,7,46,4,10,W,LA,100,4,0.131
2,7,47,4,11,W,LA,40,4,0.134
2,7,48,4,12,W,LA,20,4,0.155
2,7,49,5,1,MG1655,None,0,1,0.168
2,7,50,5,2,MG1655,3-HP,300,1,0.146
2,7,51,5,3,MG1655,3-HP,200,1,0.145
2,7,52,5,4,MG1655,3-HP,100,1,0.156
2,7,53,5,5,MG1655,3-HP,40,1,0.142
2,7,54,5,6,MG1655,3-HP,20,1,0.146
2,7,55,5,7,medium,3-HP,300,1,0.144
2,7,56,5,8,MG1655,LA,300,1,0.152
2,7,57,5,9,MG1655,LA,200,1,0.149
2,7,58,5,10,MG1655,LA,100,1,0.141
2,7,59,5,11,MG1655,LA,40,1,0.147
2,7,60,5,12,MG1655,LA,20,1,0.144
2,7,61,6,1,MG1655,None,0,2,0.16
2,7,62,6,2,MG1655,3-HP,300,2,0.139
2,7,63,6,3,MG1655,3-HP,200,2,0.145
2,7,64,6,4,MG1655,3-HP,100,2,0.147
2,7,65,6,5,MG1655,3-HP,40,2,0.153
2,7,66,6,6,MG1655,3-HP,20,2,0.148
2,7,67,6,7,medium,3-HP,300,2,0.136
2,7,68,6,8,MG1655,LA,300,2,0.161
2,7,69,6,9,MG1655,LA,200,2,0.146
2,7,70,6,10,MG1655,LA,100,2,0.141
2,7,71,6,11,MG1655,LA,40,2,0.148
2,7,72,6,12,MG1655,LA,20,2,0.147
2,7,73,7,1,MG1655,None,0,3,0.167
2,7,74,7,2,MG1655,3-HP,300,3,0.145
2,7,75,7,3,MG1655,3-HP,200,3,0.146
2,7,76,7,4,MG1655,3-HP,100,3,0.151
2,7,77,7,5,MG1655,3-HP,40,3,0.157
2,7,78,7,6,MG1655,3-HP,20,3,0.153
2,7,79,7,7,medium,3-HP,300,3,0.152
2,7,80,7,8,MG1655,LA,300,3,0.138
2,7,81,7,9,MG1655,LA,200,3,0.148
2,7,82,7,10,MG1655,LA,100,3,0.144
2,7,83,7,11,MG1655,LA,40,3,0.147
2,7,84,7,12,MG1655,LA,20,3,0.153
2,7,85,8,1,MG1655,None,0,4,0.157
2,7,86,8,2,MG1655,3-HP,300,4,0.152
2,7,87,8,3,MG1655,3-HP,200,4,0.14
2,7,88,8,4,MG1655,3-HP,100,4,0.148
2,7,89,8,5,MG1655,3-HP,40,4,0.157
2,7,90,8,6,MG1655,3-HP,20,4,0.148
2,7,91,8,7,medium,3-HP,300,4,0.148
2,7,92,8,8,MG1655,LA,300,4,0.155
2,7,93,8,9,MG1655,LA,200,4,0.15
2,7,94,8,10,MG1655,LA,100,4,0.139
2,7,95,8,11,MG1655,LA,40,4,0.147
2,7,96,8,12,MG1655,LA,20,4,0.147
2.33333333333333,8,1,1,1,W,None,0,1,0.144
2.33333333333333,8,2,1,2,W,3-HP,300,1,0.14
2.33333333333333,8,3,1,3,W,3-HP,200,1,0.157
2.33333333333333,8,4,1,4,W,3-HP,100,1,0.165
2.33333333333333,8,5,1,5,W,3-HP,40,1,0.146
2.33333333333333,8,6,1,6,W,3-HP,20,1,0.143
2.33333333333333,8,7,1,7,medium,None,0,1,0.152
2.33333333333333,8,8,1,8,W,LA,300,1,0.143
2.33333333333333,8,9,1,9,W,LA,200,1,0.14
2.33333333333333,8,10,1,10,W,LA,100,1,0.301
2.33333333333333,8,11,1,11,W,LA,40,1,0.146
2.33333333333333,8,12,1,12,W,LA,20,1,0.145
2.33333333333333,8,13,2,1,W,None,0,2,0.154
2.33333333333333,8,14,2,2,W,3-HP,300,2,0.14
2.33333333333333,8,15,2,3,W,3-HP,200,2,0.149
2.33333333333333,8,16,2,4,W,3-HP,100,2,0.143
2.33333333333333,8,17,2,5,W,3-HP,40,2,0.144
2.33333333333333,8,18,2,6,W,3-HP,20,2,0.144
2.33333333333333,8,19,2,7,medium,None,0,2,0.141
2.33333333333333,8,20,2,8,W,LA,300,2,0.143
2.33333333333333,8,21,2,9,W,LA,200,2,0.147
2.33333333333333,8,22,2,10,W,LA,100,2,0.144
2.33333333333333,8,23,2,11,W,LA,40,2,0.154
2.33333333333333,8,24,2,12,W,LA,20,2,0.147
2.33333333333333,8,25,3,1,W,None,0,3,0.147
2.33333333333333,8,26,3,2,W,3-HP,300,3,0.142
2.33333333333333,8,27,3,3,W,3-HP,200,3,0.147
2.33333333333333,8,28,3,4,W,3-HP,100,3,0.155
2.33333333333333,8,29,3,5,W,3-HP,40,3,0.14
2.33333333333333,8,30,3,6,W,3-HP,20,3,0.138
2.33333333333333,8,31,3,7,medium,None,0,3,0.14
2.33333333333333,8,32,3,8,W,LA,300,3,0.149
2.33333333333333,8,33,3,9,W,LA,200,3,0.155
2.33333333333333,8,34,3,10,W,LA,100,3,0.143
2.33333333333333,8,35,3,11,W,LA,40,3,0.152
2.33333333333333,8,36,3,12,W,LA,20,3,0.155
2.33333333333333,8,37,4,1,W,None,0,4,0.154
2.33333333333333,8,38,4,2,W,3-HP,300,4,0.148
2.33333333333333,8,39,4,3,W,3-HP,200,4,0.142
2.33333333333333,8,40,4,4,W,3-HP,100,4,0.142
2.33333333333333,8,41,4,5,W,3-HP,40,4,0.141
2.33333333333333,8,42,4,6,W,3-HP,20,4,0.146
2.33333333333333,8,43,4,7,medium,None,0,4,0.155
2.33333333333333,8,44,4,8,W,LA,300,4,0.136
2.33333333333333,8,45,4,9,W,LA,200,4,0.146
2.33333333333333,8,46,4,10,W,LA,100,4,0.131
2.33333333333333,8,47,4,11,W,LA,40,4,0.134
2.33333333333333,8,48,4,12,W,LA,20,4,0.154
2.33333333333333,8,49,5,1,MG1655,None,0,1,0.17
2.33333333333333,8,50,5,2,MG1655,3-HP,300,1,0.146
2.33333333333333,8,51,5,3,MG1655,3-HP,200,1,0.145
2.33333333333333,8,52,5,4,MG1655,3-HP,100,1,0.156
2.33333333333333,8,53,5,5,MG1655,3-HP,40,1,0.142
2.33333333333333,8,54,5,6,MG1655,3-HP,20,1,0.147
2.33333333333333,8,55,5,7,medium,3-HP,300,1,0.143
2.33333333333333,8,56,5,8,MG1655,LA,300,1,0.152
2.33333333333333,8,57,5,9,MG1655,LA,200,1,0.149
2.33333333333333,8,58,5,10,MG1655,LA,100,1,0.141
2.33333333333333,8,59,5,11,MG1655,LA,40,1,0.147
2.33333333333333,8,60,5,12,MG1655,LA,20,1,0.144
2.33333333333333,8,61,6,1,MG1655,None,0,2,0.163
2.33333333333333,8,62,6,2,MG1655,3-HP,300,2,0.139
2.33333333333333,8,63,6,3,MG1655,3-HP,200,2,0.145
2.33333333333333,8,64,6,4,MG1655,3-HP,100,2,0.147
2.33333333333333,8,65,6,5,MG1655,3-HP,40,2,0.153
2.33333333333333,8,66,6,6,MG1655,3-HP,20,2,0.149
2.33333333333333,8,67,6,7,medium,3-HP,300,2,0.136
2.33333333333333,8,68,6,8,MG1655,LA,300,2,0.161
2.33333333333333,8,69,6,9,MG1655,LA,200,2,0.146
2.33333333333333,8,70,6,10,MG1655,LA,100,2,0.141
2.33333333333333,8,71,6,11,MG1655,LA,40,2,0.148
2.33333333333333,8,72,6,12,MG1655,LA,20,2,0.147
2.33333333333333,8,73,7,1,MG1655,None,0,3,0.169
2.33333333333333,8,74,7,2,MG1655,3-HP,300,3,0.145
2.33333333333333,8,75,7,3,MG1655,3-HP,200,3,0.146
2.33333333333333,8,76,7,4,MG1655,3-HP,100,3,0.151
2.33333333333333,8,77,7,5,MG1655,3-HP,40,3,0.157
2.33333333333333,8,78,7,6,MG1655,3-HP,20,3,0.154
2.33333333333333,8,79,7,7,medium,3-HP,300,3,0.152
2.33333333333333,8,80,7,8,MG1655,LA,300,3,0.138
2.33333333333333,8,81,7,9,MG1655,LA,200,3,0.148
2.33333333333333,8,82,7,10,MG1655,LA,100,3,0.143
2.33333333333333,8,83,7,11,MG1655,LA,40,3,0.147
2.33333333333333,8,84,7,12,MG1655,LA,20,3,0.153
2.33333333333333,8,85,8,1,MG1655,None,0,4,0.16
2.33333333333333,8,86,8,2,MG1655,3-HP,300,4,0.152
2.33333333333333,8,87,8,3,MG1655,3-HP,200,4,0.139
2.33333333333333,8,88,8,4,MG1655,3-HP,100,4,0.148
2.33333333333333,8,89,8,5,MG1655,3-HP,40,4,0.157
2.33333333333333,8,90,8,6,MG1655,3-HP,20,4,0.148
2.33333333333333,8,91,8,7,medium,3-HP,300,4,0.148
2.33333333333333,8,92,8,8,MG1655,LA,300,4,0.155
2.33333333333333,8,93,8,9,MG1655,LA,200,4,0.15
2.33333333333333,8,94,8,10,MG1655,LA,100,4,0.139
2.33333333333333,8,95,8,11,MG1655,LA,40,4,0.147
2.33333333333333,8,96,8,12,MG1655,LA,20,4,0.146
2.66666666666667,9,1,1,1,W,None,0,1,0.143
2.66666666666667,9,2,1,2,W,3-HP,300,1,0.14
2.66666666666667,9,3,1,3,W,3-HP,200,1,0.157
2.66666666666667,9,4,1,4,W,3-HP,100,1,0.164
2.66666666666667,9,5,1,5,W,3-HP,40,1,0.146
2.66666666666667,9,6,1,6,W,3-HP,20,1,0.144
2.66666666666667,9,7,1,7,medium,None,0,1,0.152
2.66666666666667,9,8,1,8,W,LA,300,1,0.143
2.66666666666667,9,9,1,9,W,LA,200,1,0.139
2.66666666666667,9,10,1,10,W,LA,100,1,0.302
2.66666666666667,9,11,1,11,W,LA,40,1,0.146
2.66666666666667,9,12,1,12,W,LA,20,1,0.145
2.66666666666667,9,13,2,1,W,None,0,2,0.153
2.66666666666667,9,14,2,2,W,3-HP,300,2,0.14
2.66666666666667,9,15,2,3,W,3-HP,200,2,0.149
2.66666666666667,9,16,2,4,W,3-HP,100,2,0.143
2.66666666666667,9,17,2,5,W,3-HP,40,2,0.143
2.66666666666667,9,18,2,6,W,3-HP,20,2,0.144
2.66666666666667,9,19,2,7,medium,None,0,2,0.141
2.66666666666667,9,20,2,8,W,LA,300,2,0.143
2.66666666666667,9,21,2,9,W,LA,200,2,0.147
2.66666666666667,9,22,2,10,W,LA,100,2,0.144
2.66666666666667,9,23,2,11,W,LA,40,2,0.154
2.66666666666667,9,24,2,12,W,LA,20,2,0.147
2.66666666666667,9,25,3,1,W,None,0,3,0.146
2.66666666666667,9,26,3,2,W,3-HP,300,3,0.142
2.66666666666667,9,27,3,3,W,3-HP,200,3,0.147
2.66666666666667,9,28,3,4,W,3-HP,100,3,0.155
2.66666666666667,9,29,3,5,W,3-HP,40,3,0.14
2.66666666666667,9,30,3,6,W,3-HP,20,3,0.138
2.66666666666667,9,31,3,7,medium,None,0,3,0.14
2.66666666666667,9,32,3,8,W,LA,300,3,0.148
2.66666666666667,9,33,3,9,W,LA,200,3,0.155
2.66666666666667,9,34,3,10,W,LA,100,3,0.143
2.66666666666667,9,35,3,11,W,LA,40,3,0.152
2.66666666666667,9,36,3,12,W,LA,20,3,0.155
2.66666666666667,9,37,4,1,W,None,0,4,0.153
2.66666666666667,9,38,4,2,W,3-HP,300,4,0.148
2.66666666666667,9,39,4,3,W,3-HP,200,4,0.142
2.66666666666667,9,40,4,4,W,3-HP,100,4,0.141
2.66666666666667,9,41,4,5,W,3-HP,40,4,0.141
2.66666666666667,9,42,4,6,W,3-HP,20,4,0.146
2.66666666666667,9,43,4,7,medium,None,0,4,0.155
2.66666666666667,9,44,4,8,W,LA,300,4,0.136
2.66666666666667,9,45,4,9,W,LA,200,4,0.146
2.66666666666667,9,46,4,10,W,LA,100,4,0.131
2.66666666666667,9,47,4,11,W,LA,40,4,0.134
2.66666666666667,9,48,4,12,W,LA,20,4,0.154
2.66666666666667,9,49,5,1,MG1655,None,0,1,0.172
2.66666666666667,9,50,5,2,MG1655,3-HP,300,1,0.146
2.66666666666667,9,51,5,3,MG1655,3-HP,200,1,0.144
2.66666666666667,9,52,5,4,MG1655,3-HP,100,1,0.156
2.66666666666667,9,53,5,5,MG1655,3-HP,40,1,0.141
2.66666666666667,9,54,5,6,MG1655,3-HP,20,1,0.147
2.66666666666667,9,55,5,7,medium,3-HP,300,1,0.143
2.66666666666667,9,56,5,8,MG1655,LA,300,1,0.152
2.66666666666667,9,57,5,9,MG1655,LA,200,1,0.149
2.66666666666667,9,58,5,10,MG1655,LA,100,1,0.141
2.66666666666667,9,59,5,11,MG1655,LA,40,1,0.147
2.66666666666667,9,60,5,12,MG1655,LA,20,1,0.144
2.66666666666667,9,61,6,1,MG1655,None,0,2,0.166
2.66666666666667,9,62,6,2,MG1655,3-HP,300,2,0.139
2.66666666666667,9,63,6,3,MG1655,3-HP,200,2,0.145
2.66666666666667,9,64,6,4,MG1655,3-HP,100,2,0.147
2.66666666666667,9,65,6,5,MG1655,3-HP,40,2,0.153
2.66666666666667,9,66,6,6,MG1655,3-HP,20,2,0.149
2.66666666666667,9,67,6,7,medium,3-HP,300,2,0.135
2.66666666666667,9,68,6,8,MG1655,LA,300,2,0.161
2.66666666666667,9,69,6,9,MG1655,LA,200,2,0.145
2.66666666666667,9,70,6,10,MG1655,LA,100,2,0.141
2.66666666666667,9,71,6,11,MG1655,LA,40,2,0.147
2.66666666666667,9,72,6,12,MG1655,LA,20,2,0.147
2.66666666666667,9,73,7,1,MG1655,None,0,3,0.171
2.66666666666667,9,74,7,2,MG1655,3-HP,300,3,0.145
2.66666666666667,9,75,7,3,MG1655,3-HP,200,3,0.146
2.66666666666667,9,76,7,4,MG1655,3-HP,100,3,0.151
2.66666666666667,9,77,7,5,MG1655,3-HP,40,3,0.157
2.66666666666667,9,78,7,6,MG1655,3-HP,20,3,0.154
2.66666666666667,9,79,7,7,medium,3-HP,300,3,0.152
2.66666666666667,9,80,7,8,MG1655,LA,300,3,0.138
2.66666666666667,9,81,7,9,MG1655,LA,200,3,0.148
2.66666666666667,9,82,7,10,MG1655,LA,100,3,0.143
2.66666666666667,9,83,7,11,MG1655,LA,40,3,0.147
2.66666666666667,9,84,7,12,MG1655,LA,20,3,0.153
2.66666666666667,9,85,8,1,MG1655,None,0,4,0.161
2.66666666666667,9,86,8,2,MG1655,3-HP,300,4,0.152
2.66666666666667,9,87,8,3,MG1655,3-HP,200,4,0.139
2.66666666666667,9,88,8,4,MG1655,3-HP,100,4,0.148
2.66666666666667,9,89,8,5,MG1655,3-HP,40,4,0.157
2.66666666666667,9,90,8,6,MG1655,3-HP,20,4,0.148
2.66666666666667,9,91,8,7,medium,3-HP,300,4,0.149
2.66666666666667,9,92,8,8,MG1655,LA,300,4,0.154
2.66666666666667,9,93,8,9,MG1655,LA,200,4,0.15
2.66666666666667,9,94,8,10,MG1655,LA,100,4,0.139
2.66666666666667,9,95,8,11,MG1655,LA,40,4,0.147
2.66666666666667,9,96,8,12,MG1655,LA,20,4,0.147
3,10,1,1,1,W,None,0,1,0.143
3,10,2,1,2,W,3-HP,300,1,0.14
3,10,3,1,3,W,3-HP,200,1,0.157
3,10,4,1,4,W,3-HP,100,1,0.164
3,10,5,1,5,W,3-HP,40,1,0.146
3,10,6,1,6,W,3-HP,20,1,0.144
3,10,7,1,7,medium,None,0,1,0.152
3,10,8,1,8,W,LA,300,1,0.143
3,10,9,1,9,W,LA,200,1,0.139
3,10,10,1,10,W,LA,100,1,0.303
3,10,11,1,11,W,LA,40,1,0.147
3,10,12,1,12,W,LA,20,1,0.145
3,10,13,2,1,W,None,0,2,0.153
3,10,14,2,2,W,3-HP,300,2,0.14
3,10,15,2,3,W,3-HP,200,2,0.149
3,10,16,2,4,W,3-HP,100,2,0.143
3,10,17,2,5,W,3-HP,40,2,0.143
3,10,18,2,6,W,3-HP,20,2,0.144
3,10,19,2,7,medium,None,0,2,0.141
3,10,20,2,8,W,LA,300,2,0.143
3,10,21,2,9,W,LA,200,2,0.147
3,10,22,2,10,W,LA,100,2,0.144
3,10,23,2,11,W,LA,40,2,0.154
3,10,24,2,12,W,LA,20,2,0.147
3,10,25,3,1,W,None,0,3,0.146
3,10,26,3,2,W,3-HP,300,3,0.142
3,10,27,3,3,W,3-HP,200,3,0.147
3,10,28,3,4,W,3-HP,100,3,0.155
3,10,29,3,5,W,3-HP,40,3,0.14
3,10,30,3,6,W,3-HP,20,3,0.138
3,10,31,3,7,medium,None,0,3,0.14
3,10,32,3,8,W,LA,300,3,0.148
3,10,33,3,9,W,LA,200,3,0.155
3,10,34,3,10,W,LA,100,3,0.143
3,10,35,3,11,W,LA,40,3,0.152
3,10,36,3,12,W,LA,20,3,0.156
3,10,37,4,1,W,None,0,4,0.153
3,10,38,4,2,W,3-HP,300,4,0.148
3,10,39,4,3,W,3-HP,200,4,0.142
3,10,40,4,4,W,3-HP,100,4,0.141
3,10,41,4,5,W,3-HP,40,4,0.141
3,10,42,4,6,W,3-HP,20,4,0.146
3,10,43,4,7,medium,None,0,4,0.155
3,10,44,4,8,W,LA,300,4,0.136
3,10,45,4,9,W,LA,200,4,0.146
3,10,46,4,10,W,LA,100,4,0.132
3,10,47,4,11,W,LA,40,4,0.134
3,10,48,4,12,W,LA,20,4,0.155
3,10,49,5,1,MG1655,None,0,1,0.174
3,10,50,5,2,MG1655,3-HP,300,1,0.146
3,10,51,5,3,MG1655,3-HP,200,1,0.144
3,10,52,5,4,MG1655,3-HP,100,1,0.156
3,10,53,5,5,MG1655,3-HP,40,1,0.141
3,10,54,5,6,MG1655,3-HP,20,1,0.147
3,10,55,5,7,medium,3-HP,300,1,0.143
3,10,56,5,8,MG1655,LA,300,1,0.151
3,10,57,5,9,MG1655,LA,200,1,0.149
3,10,58,5,10,MG1655,LA,100,1,0.141
3,10,59,5,11,MG1655,LA,40,1,0.147
3,10,60,5,12,MG1655,LA,20,1,0.144
3,10,61,6,1,MG1655,None,0,2,0.169
3,10,62,6,2,MG1655,3-HP,300,2,0.14
3,10,63,6,3,MG1655,3-HP,200,2,0.145
3,10,64,6,4,MG1655,3-HP,100,2,0.147
3,10,65,6,5,MG1655,3-HP,40,2,0.153
3,10,66,6,6,MG1655,3-HP,20,2,0.15
3,10,67,6,7,medium,3-HP,300,2,0.135
3,10,68,6,8,MG1655,LA,300,2,0.161
3,10,69,6,9,MG1655,LA,200,2,0.145
3,10,70,6,10,MG1655,LA,100,2,0.141
3,10,71,6,11,MG1655,LA,40,2,0.147
3,10,72,6,12,MG1655,LA,20,2,0.147
3,10,73,7,1,MG1655,None,0,3,0.174
3,10,74,7,2,MG1655,3-HP,300,3,0.145
3,10,75,7,3,MG1655,3-HP,200,3,0.146
3,10,76,7,4,MG1655,3-HP,100,3,0.151
3,10,77,7,5,MG1655,3-HP,40,3,0.157
3,10,78,7,6,MG1655,3-HP,20,3,0.155
3,10,79,7,7,medium,3-HP,300,3,0.152
3,10,80,7,8,MG1655,LA,300,3,0.138
3,10,81,7,9,MG1655,LA,200,3,0.148
3,10,82,7,10,MG1655,LA,100,3,0.143
3,10,83,7,11,MG1655,LA,40,3,0.147
3,10,84,7,12,MG1655,LA,20,3,0.153
3,10,85,8,1,MG1655,None,0,4,0.163
3,10,86,8,2,MG1655,3-HP,300,4,0.152
3,10,87,8,3,MG1655,3-HP,200,4,0.139
3,10,88,8,4,MG1655,3-HP,100,4,0.147
3,10,89,8,5,MG1655,3-HP,40,4,0.157
3,10,90,8,6,MG1655,3-HP,20,4,0.148
3,10,91,8,7,medium,3-HP,300,4,0.149
3,10,92,8,8,MG1655,LA,300,4,0.154
3,10,93,8,9,MG1655,LA,200,4,0.15
3,10,94,8,10,MG1655,LA,100,4,0.139
3,10,95,8,11,MG1655,LA,40,4,0.147
3,10,96,8,12,MG1655,LA,20,4,0.147
3.33333333333333,11,1,1,1,W,None,0,1,0.143
3.33333333333333,11,2,1,2,W,3-HP,300,1,0.14
3.33333333333333,11,3,1,3,W,3-HP,200,1,0.157
3.33333333333333,11,4,1,4,W,3-HP,100,1,0.164
3.33333333333333,11,5,1,5,W,3-HP,40,1,0.146
3.33333333333333,11,6,1,6,W,3-HP,20,1,0.143
