cycle,time,well,row,col,temperature,strain,mol_ID,mol_conc,replicate,OD
5,1.33333333333333,E5,5,5,30.1,MG1655,3-HP,40,1,0.141
5,1.33333333333333,E6,5,6,30.1,MG1655,3-HP,20,1,0.146
5,1.33333333333333,E7,5,7,30.1,medium,3-HP,300,1,0.145
5,1.33333333333333,E8,5,8,30.1,MG1655,LA,300,1,0.152
5,1.33333333333333,E9,5,9,30.1,MG1655,LA,200,1,0.149
5,1.33333333333333,E10,5,10,30.1,MG1655,LA,100,1,0.141
5,1.33333333333333,E11,5,11,30.1,MG1655,LA,40,1,0.147
5,1.33333333333333,E12,5,12,30.1,MG1655,LA,20,1,0.144
5,1.33333333333333,F1,6,1,30.1,MG1655,None,0,2,0.156
5,1.33333333333333,F2,6,2,30.1,MG1655,3-HP,300,2,0.139
5,1.33333333333333,F3,6,3,30.1,MG1655,3-HP,200,2,0.145
5,1.33333333333333,F4,6,4,30.1,MG1655,3-HP,100,2,0.147
5,1.33333333333333,F5,6,5,30.1,MG1655,3-HP,40,2,0.153
5,1.33333333333333,F6,6,6,30.1,MG1655,3-HP,20,2,0.148
5,1.33333333333333,F7,6,7,30.1,medium,3-HP,300,2,0.136
5,1.33333333333333,F8,6,8,30.1,MG1655,LA,300,2,0.162
5,1.33333333333333,F9,6,9,30.1,MG1655,LA,200,2,0.146
5,1.33333333333333,F10,6,10,30.1,MG1655,LA,100,2,0.141
5,1.33333333333333,F11,6,11,30.1,MG1655,LA,40,2,0.15
5,1.33333333333333,F12,6,12,30.1,MG1655,LA,20,2,0.147
5,1.33333333333333,G1,7,1,30.1,MG1655,None,0,3,0.162
5,1.33333333333333,G2,7,2,30.1,MG1655,3-HP,300,3,0.145
5,1.33333333333333,G3,7,3,30.1,MG1655,3-HP,200,3,0.146
5,1.33333333333333,G4,7,4,30.1,MG1655,3-HP,100,3,0.151
5,1.33333333333333,G5,7,5,30.1,MG1655,3-HP,40,3,0.157
5,1.33333333333333,G6,7,6,30.1,MG1655,3-HP,20,3,0.153
5,1.33333333333333,G7,7,7,30.1,medium,3-HP,300,3,0.152
5,1.33333333333333,G8,7,8,30.1,MG1655,LA,300,3,0.138
5,1.33333333333333,G9,7,9,30.1,MG1655,LA,200,3,0.148
5,1.33333333333333,G10,7,10,30.1,MG1655,LA,100,3,0.147
5,1.33333333333333,G11,7,11,30.1,MG1655,LA,40,3,0.147
5,1.33333333333333,G12,7,12,30.1,MG1655,LA,20,3,0.153
5,1.33333333333333,H1,8,1,30.1,MG1655,None,0,4,0.154
5,1.33333333333333,H2,8,2,30.1,MG1655,3-HP,300,4,0.153
5,1.33333333333333,H3,8,3,30.1,MG1655,3-HP,200,4,0.14
5,1.33333333333333,H4,8,4,30.1,MG1655,3-HP,100,4,0.148
5,1.33333333333333,H5,8,5,30.1,MG1655,3-HP,40,4,0.157
5,1.33333333333333,H6,8,6,30.1,MG1655,3-HP,20,4,0.148
5,1.33333333333333,H7,8,7,30.1,medium,3-HP,300,4,0.149
5,1.33333333333333,H8,8,8,30.1,MG1655,LA,300,4,0.155
5,1.33333333333333,H9,8,9,30.1,MG1655,LA,200,4,0.15
5,1.33333333333333,H10,8,10,30.1,MG1655,LA,100,4,0.139
5,1.33333333333333,H11,8,11,30.1,MG1655,LA,40,4,0.147
5,1.33333333333333,H12,8,12,30.1,MG1655,LA,20,4,0.147
6,1.66666666666667,A1,1,1,30.1,W,None,0,1,0.143
6,1.66666666666667,A2,1,2,30.1,W,3-HP,300,1,0.141
6,1.66666666666667,A3,1,3,30.1,W,3-HP,200,1,0.157
6,1.66666666666667,A4,1,4,30.1,W,3-HP,100,1,0.166
6,1.66666666666667,A5,1,5,30.1,W,3-HP,40,1,0.146
6,1.66666666666667,A6,1,6,30.1,W,3-HP,20,1,0.144
6,1.66666666666667,A7,1,7,30.1,medium,None,0,1,0.152
6,1.66666666666667,A8,1,8,30.1,W,LA,300,1,0.143
6,1.66666666666667,A9,1,9,30.1,W,LA,200,1,0.14
6,1.66666666666667,A10,1,10,30.1,W,LA,100,1,0.298
6,1.66666666666667,A11,1,11,30.1,W,LA,40,1,0.146
6,1.66666666666667,A12,1,12,30.1,W,LA,20,1,0.145
6,1.66666666666667,B1,2,1,30.1,W,None,0,2,0.154
6,1.66666666666667,B2,2,2,30.1,W,3-HP,300,2,0.141
6,1.66666666666667,B3,2,3,30.1,W,3-HP,200,2,0.15
6,1.66666666666667,B4,2,4,30.1,W,3-HP,100,2,0.143
6,1.66666666666667,B5,2,5,30.1,W,3-HP,40,2,0.143
6,1.66666666666667,B6,2,6,30.1,W,3-HP,20,2,0.144
6,1.66666666666667,B7,2,7,30.1,medium,None,0,2,0.141
6,1.66666666666667,B8,2,8,30.1,W,LA,300,2,0.145
6,1.66666666666667,B9,2,9,30.1,W,LA,200,2,0.147
6,1.66666666666667,B10,2,10,30.1,W,LA,100,2,0.144
6,1.66666666666667,B11,2,11,30.1,W,LA,40,2,0.155
6,1.66666666666667,B12,2,12,30.1,W,LA,20,2,0.147
6,1.66666666666667,C1,3,1,30.1,W,None,0,3,0.148
6,1.66666666666667,C2,3,2,30.1,W,3-HP,300,3,0.143
6,1.66666666666667,C3,3,3,30.1,W,3-HP,200,3,0.147
6,1.66666666666667,C4,3,4,30.1,W,3-HP,100,3,0.154
6,1.66666666666667,C5,3,5,30.1,W,3-HP,40,3,0.141
6,1.66666666666667,C6,3,6,30.1,W,3-HP,20,3,0.138
6,1.66666666666667,C7,3,7,30.1,medium,None,0,3,0.141
6,1.66666666666667,C8,3,8,30.1,W,LA,300,3,0.15
6,1.66666666666667,C9,3,9,30.1,W,LA,200,3,0.156
6,1.66666666666667,C10,3,10,30.1,W,LA,100,3,0.143
6,1.66666666666667,C11,3,11,30.1,W,LA,40,3,0.152
6,1.66666666666667,C12,3,12,30.1,W,LA,20,3,0.155
6,1.66666666666667,D1,4,1,30.1,W,None,0,4,0.154
6,1.66666666666667,D2,4,2,30.1,W,3-HP,300,4,0.148
6,1.66666666666667,D3,4,3,30.1,W,3-HP,200,4,0.142
6,1.66666666666667,D4,4,4,30.1,W,3-HP,100,4,0.141
6,1.66666666666667,D5,4,5,30.1,W,3-HP,40,4,0.141
6,1.66666666666667,D6,4,6,30.1,W,3-HP,20,4,0.146
6,1.66666666666667,D7,4,7,30.1,medium,None,0,4,0.155
6,1.66666666666667,D8,4,8,30.1,W,LA,300,4,0.136
6,1.66666666666667,D9,4,9,30.1,W,LA,200,4,0.146
6,1.66666666666667,D10,4,10,30.1,W,LA,100,4,0.132
6,1.66666666666667,D11,4,11,30.1,W,LA,40,4,0.134
6,1.66666666666667,D12,4,12,30.1,W,LA,20,4,0.155
6,1.66666666666667,E1,5,1,30.1,MG1655,None,0,1,0.166
6,1.66666666666667,E2,5,2,30.1,MG1655,3-HP,300,1,0.147
6,1.66666666666667,E3,5,3,30.1,MG1655,3-HP,200,1,0.145
6,1.66666666666667,E4,5,4,30.1,MG1655,3-HP,100,1,0.156
6,1.66666666666667,E5,5,5,30.1,MG1655,3-HP,40,1,0.142
6,1.66666666666667,E6,5,6,30.1,MG1655,3-HP,20,1,0.146
6,1.66666666666667,E7,5,7,30.1,medium,3-HP,300,1,0.144
6,1.66666666666667,E8,5,8,30.1,MG1655,LA,300,1,0.152
6,1.66666666666667,E9,5,9,30.1,MG1655,LA,200,1,0.149
6,1.66666666666667,E10,5,10,30.1,MG1655,LA,100,1,0.141
6,1.66666666666667,E11,5,11,30.1,MG1655,LA,40,1,0.147
6,1.66666666666667,E12,5,12,30.1,MG1655,LA,20,1,0.144
6,1.66666666666667,F1,6,1,30.1,MG1655,None,0,2,0.158
6,1.66666666666667,F2,6,2,30.1,MG1655,3-HP,300,2,0.14
6,1.66666666666667,F3,6,3,30.1,MG1655,3-HP,200,2,0.145
6,1.66666666666667,F4,6,4,30.1,MG1655,3-HP,100,2,0.147
6,1.66666666666667,F5,6,5,30.1,MG1655,3-HP,40,2,0.153
6,1.66666666666667,F6,6,6,30.1,MG1655,3-HP,20,2,0.148
6,1.66666666666667,F7,6,7,30.1,medium,3-HP,300,2,0.136
6,1.66666666666667,F8,6,8,30.1,MG1655,LA,300,2,0.162
6,1.66666666666667,F9,6,9,30.1,MG1655,LA,200,2,0.146
6,1.66666666666667,F10,6,10,30.1,MG1655,LA,100,2,0.141
6,1.66666666666667,F11,6,11,30.1,MG1655,LA,40,2,0.148
6,1.66666666666667,F12,6,12,30.1,MG1655,LA,20,2,0.147
6,1.66666666666667,G1,7,1,30.1,MG1655,None,0,3,0.164
6,1.66666666666667,G2,7,2,30.1,MG1655,3-HP,300,3,0.145
6,1.66666666666667,G3,7,3,30.1,MG1655,3-HP,200,3,0.146
6,1.66666666666667,G4,7,4,30.1,MG1655,3-HP,100,3,0.151
6,1.66666666666667,G5,7,5,30.1,MG1655,3-HP,40,3,0.157
6,1.66666666666667,G6,7,6,30.1,MG1655,3-HP,20,3,0.154
6,1.66666666666667,G7,7,7,30.1,medium,3-HP,300,3,0.152
6,1.66666666666667,G8,7,8,30.1,MG1655,LA,300,3,0.138
6,1.66666666666667,G9,7,9,30.1,MG1655,LA,200,3,0.148
6,1.66666666666667,G10,7,10,30.1,MG1655,LA,100,3,0.146
6,1.66666666666667,G11,7,11,30.1,MG1655,LA,40,3,0.147
6,1.66666666666667,G12,7,12,30.1,MG1655,LA,20,3,0.153
6,1.66666666666667,H1,8,1,30.1,MG1655,None,0,4,0.156
6,1.66666666666667,H2,8,2,30.1,MG1655,3-HP,300,4,0.153
6,1.66666666666667,H3,8,3,30.1,MG1655,3-HP,200,4,0.14
6,1.66666666666667,H4,8,4,30.1,MG1655,3-HP,100,4,0.148
6,1.66666666666667,H5,8,5,30.1,MG1655,3-HP,40,4,0.157
6,1.66666666666667,H6,8,6,30.1,MG1655,3-HP,20,4,0.148
6,1.66666666666667,H7,8,7,30.1,medium,3-HP,300,4,0.149
6,1.66666666666667,H8,8,8,30.1,MG1655,LA,300,4,0.155
6,1.66666666666667,H9,8,9,30.1,MG1655,LA,200,4,0.15
6,1.66666666666667,H10,8,10,30.1,MG1655,LA,100,4,0.139
6,1.66666666666667,H11,8,11,30.1,MG1655,LA,40,4,0.147
6,1.66666666666667,H12,8,12,30.1,MG1655,LA,20,4,0.147
7,2,A1,1,1,30,W,None,0,1,0.143
7,2,A2,1,2,30,W,3-HP,300,1,0.14
7,2,A3,1,3,30,W,3-HP,200,1,0.157
7,2,A4,1,4,30,W,3-HP,100,1,0.165
7,2,A5,1,5,30,W,3-HP,40,1,0.146
7,2,A6,1,6,30,W,3-HP,20,1,0.143
7,2,A7,1,7,30,medium,None,0,1,0.152
7,2,A8,1,8,30,W,LA,300,1,0.142
7,2,A9,1,9,30,W,LA,200,1,0.14
7,2,A10,1,10,30,W,LA,100,1,0.299
7,2,A11,1,11,30,W,LA,40,1,0.146
7,2,A12,1,12,30,W,LA,20,1,0.145
7,2,B1,2,1,30,W,None,0,2,0.154
7,2,B2,2,2,30,W,3-HP,300,2,0.14
7,2,B3,2,3,30,W,3-HP,200,2,0.149
7,2,B4,2,4,30,W,3-HP,100,2,0.143
7,2,B5,2,5,30,W,3-HP,40,2,0.143
7,2,B6,2,6,30,W,3-HP,20,2,0.144
7,2,B7,2,7,30,medium,None,0,2,0.141
7,2,B8,2,8,30,W,LA,300,2,0.143
7,2,B9,2,9,30,W,LA,200,2,0.147
7,2,B10,2,10,30,W,LA,100,2,0.144
7,2,B11,2,11,30,W,LA,40,2,0.154
7,2,B12,2,12,30,W,LA,20,2,0.147
7,2,C1,3,1,30,W,None,0,3,0.147
7,2,C2,3,2,30,W,3-HP,300,3,0.142
7,2,C3,3,3,30,W,3-HP,200,3,0.147
7,2,C4,3,4,30,W,3-HP,100,3,0.154
7,2,C5,3,5,30,W,3-HP,40,3,0.14
7,2,C6,3,6,30,W,3-HP,20,3,0.138
7,2,C7,3,7,30,medium,None,0,3,0.14
7,2,C8,3,8,30,W,LA,300,3,0.149
7,2,C9,3,9,30,W,LA,200,3,0.156
7,2,C10,3,10,30,W,LA,100,3,0.143
7,2,C11,3,11,30,W,LA,40,3,0.152
7,2,C12,3,12,30,W,LA,20,3,0.155
7,2,D1,4,1,30,W,None,0,4,0.154
7,2,D2,4,2,30,W,3-HP,300,4,0.148
7,2,D3,4,3,30,W,3-HP,200,4,0.142
7,2,D4,4,4,30,W,3-HP,100,4,0.142
7,2,D5,4,5,30,W,3-HP,40,4,0.141
7,2,D6,4,6,30,W,3-HP,20,4,0.146
7,2,D7,4,7,30,medium,None,0,4,0.155
7,2,D8,4,8,30,W,LA,300,4,0.136
7,2,D9,4,9,30,W,LA,200,4,0.146
7,2,D10,4,10,30,W,LA,100,4,0.131
7,2,D11,4,11,30,W,LA,40,4,0.134
7,2,D12,4,12,30,W,LA,20,4,0.155
7,2,E1,5,1,30,MG1655,None,0,1,0.168
7,2,E2,5,2,30,MG1655,3-HP,300,1,0.146
7,2,E3,5,3,30,MG1655,3-HP,200,1,0.145
7,2,E4,5,4,30,MG1655,3-HP,100,1,0.156
7,2,E5,5,5,30,MG1655,3-HP,40,1,0.142
7,2,E6,5,6,30,MG1655,3-HP,20,1,0.146
7,2,E7,5,7,30,medium,3-HP,300,1,0.144
7,2,E8,5,8,30,MG1655,LA,300,1,0.152
7,2,E9,5,9,30,MG1655,LA,200,1,0.149
7,2,E10,5,10,30,MG1655,LA,100,1,0.141
7,2,E11,5,11,30,MG1655,LA,40,1,0.147
7,2,E12,5,12,30,MG1655,LA,20,1,0.144
7,2,F1,6,1,30,MG1655,None,0,2,0.16
7,2,F2,6,2,30,MG1655,3-HP,300,2,0.139
7,2,F3,6,3,30,MG1655,3-HP,200,2,0.145
7,2,F4,6,4,30,MG1655,3-HP,100,2,0.147
7,2,F5,6,5,30,MG1655,3-HP,40,2,0.153
7,2,F6,6,6,30,MG1655,3-HP,20,2,0.148
7,2,F7,6,7,30,medium,3-HP,300,2,0.136
7,2,F8,6,8,30,MG1655,LA,300,2,0.161
7,2,F9,6,9,30,MG1655,LA,200,2,0.146
7,2,F10,6,10,30,MG1655,LA,100,2,0.141
7,2,F11,6,11,30,MG1655,LA,40,2,0.148
7,2,F12,6,12,30,MG1655,LA,20,2,0.147
7,2,G1,7,1,30,MG1655,None,0,3,0.167
7,2,G2,7,2,30,MG1655,3-HP,300,3,0.145
7,2,G3,7,3,30,MG1655,3-HP,200,3,0.146
7,2,G4,7,4,30,MG1655,3-HP,100,3,0.151
7,2,G5,7,5,30,MG1655,3-HP,40,3,0.157
7,2,G6,7,6,30,MG1655,3-HP,20,3,0.153
7,2,G7,7,7,30,medium,3-HP,300,3,0.152
7,2,G8,7,8,30,MG1655,LA,300,3,0.138
7,2,G9,7,9,30,MG1655,LA,200,3,0.148
7,2,G10,7,10,30,MG1655,LA,100,3,0.144
7,2,G11,7,11,30,MG1655,LA,40,3,0.147
7,2,G12,7,12,30,MG1655,LA,20,3,0.153
7,2,H1,8,1,30,MG1655,None,0,4,0.157
7,2,H2,8,2,30,MG1655,3-HP,300,4,0.152
7,2,H3,8,3,30,MG1655,3-HP,200,4,0.14
7,2,H4,8,4,30,MG1655,3-HP,100,4,0.148
7,2,H5,8,5,30,MG1655,3-HP,40,4,0.157
7,2,H6,8,6,30,MG1655,3-HP,20,4,0.148
7,2,H7,8,7,30,medium,3-HP,300,4,0.148
7,2,H8,8,8,30,MG1655,LA,300,4,0.155
7,2,H9,8,9,30,MG1655,LA,200,4,0.15
7,2,H10,8,10,30,MG1655,LA,100,4,0.139
7,2,H11,8,11,30,MG1655,LA,40,4,0.147
7,2,H12,8,12,30,MG1655,LA,20,4,0.147
8,2.33333333333333,A1,1,1,30,W,None,0,1,0.144
8,2.33333333333333,A2,1,2,30,W,3-HP,300,1,0.14
8,2.33333333333333,A3,1,3,30,W,3-HP,200,1,0.157
8,2.33333333333333,A4,1,4,30,W,3-HP,100,1,0.165
8,2.33333333333333,A5,1,5,30,W,3-HP,40,1,0.146
8,2.33333333333333,A6,1,6,30,W,3-HP,20,1,0.143
8,2.33333333333333,A7,1,7,30,medium,None,0,1,0.152
8,2.33333333333333,A8,1,8,30,W,LA,300,1,0.143
8,2.33333333333333,A9,1,9,30,W,LA,200,1,0.14
8,2.33333333333333,A10,1,10,30,W,LA,100,1,0.301
8,2.33333333333333,A11,1,11,30,W,LA,40,1,0.146
8,2.33333333333333,A12,1,12,30,W,LA,20,1,0.145
8,2.33333333333333,B1,2,1,30,W,None,0,2,0.154
8,2.33333333333333,B2,2,2,30,W,3-HP,300,2,0.14
8,2.33333333333333,B3,2,3,30,W,3-HP,200,2,0.149
8,2.33333333333333,B4,2,4,30,W,3-HP,100,2,0.143
8,2.33333333333333,B5,2,5,30,W,3-HP,40,2,0.144
8,2.33333333333333,B6,2,6,30,W,3-HP,20,2,0.144
8,2.33333333333333,B7,2,7,30,medium,None,0,2,0.141
8,2.33333333333333,B8,2,8,30,W,LA,300,2,0.143
8,2.33333333333333,B9,2,9,30,W,LA,200,2,0.147
8,2.33333333333333,B10,2,10,30,W,LA,100,2,0.144
8,2.33333333333333,B11,2,11,30,W,LA,40,2,0.154
8,2.33333333333333,B12,2,12,30,W,LA,20,2,0.147
8,2.33333333333333,C1,3,1,30,W,None,0,3,0.147
8,2.33333333333333,C2,3,2,30,W,3-HP,300,3,0.142
8,2.33333333333333,C3,3,3,30,W,3-HP,200,3,0.147
8,2.33333333333333,C4,3,4,30,W,3-HP,100,3,0.155
8,2.33333333333333,C5,3,5,30,W,3-HP,40,3,0.14
8,2.33333333333333,C6,3,6,30,W,3-HP,20,3,0.138
8,2.33333333333333,C7,3,7,30,medium,None,0,3,0.14
8,2.33333333333333,C8,3,8,30,W,LA,300,3,0.149
8,2.33333333333333,C9,3,9,30,W,LA,200,3,0.155
8,2.33333333333333,C10,3,10,30,W,LA,100,3,0.143
8,2.33333333333333,C11,3,11,30,W,LA,40,3,0.152
8,2.33333333333333,C12,3,12,30,W,LA,20,3,0.155
8,2.33333333333333,D1,4,1,30,W,None,0,4,0.154
8,2.33333333333333,D2,4,2,30,W,3-HP,300,4,0.148
8,2.33333333333333,D3,4,3,30,W,3-HP,200,4,0.142
8,2.33333333333333,D4,4,4,30,W,3-HP,100,4,0.142
8,2.33333333333333,D5,4,5,30,W,3-HP,40,4,0.141
8,2.33333333333333,D6,4,6,30,W,3-HP,20,4,0.146
8,2.33333333333333,D7,4,7,30,medium,None,0,4,0.155
8,2.33333333333333,D8,4,8,30,W,LA,300,4,0.136
8,2.33333333333333,D9,4,9,30,W,LA,200,4,0.146
8,2.33333333333333,D10,4,10,30,W,LA,100,4,0.131
8,2.33333333333333,D11,4,11,30,W,LA,40,4,0.134
8,2.33333333333333,D12,4,12,30,W,LA,20,4,0.154
8,2.33333333333333,E1,5,1,30,MG1655,None,0,1,0.17
8,2.33333333333333,E2,5,2,30,MG1655,3-HP,300,1,0.146
8,2.33333333333333,E3,5,3,30,MG1655,3-HP,200,1,0.145
8,2.33333333333333,E4,5,4,30,MG1655,3-HP,100,1,0.156
8,2.33333333333333,E5,5,5,30,MG1655,3-HP,40,1,0.142
8,2.33333333333333,E6,5,6,30,MG1655,3-HP,20,1,0.147
8,2.33333333333333,E7,5,7,30,medium,3-HP,300,1,0.143
8,2.33333333333333,E8,5,8,30,MG1655,LA,300,1,0.152
8,2.33333333333333,E9,5,9,30,MG1655,LA,200,1,0.149
8,2.33333333333333,E10,5,10,30,MG1655,LA,100,1,0.141
8,2.33333333333333,E11,5,11,30,MG1655,LA,40,1,0.147
8,2.33333333333333,E12,5,12,30,MG1655,LA,20,1,0.144
8,2.33333333333333,F1,6,1,30,MG1655,None,0,2,0.163
8,2.33333333333333,F2,6,2,30,MG1655,3-HP,300,2,0.139
8,2.33333333333333,F3,6,3,30,MG1655,3-HP,200,2,0.145
8,2.33333333333333,F4,6,4,30,MG1655,3-HP,100,2,0.147
8,2.33333333333333,F5,6,5,30,MG1655,3-HP,40,2,0.153
8,2.33333333333333,F6,6,6,30,MG1655,3-HP,20,2,0.149
8,2.33333333333333,F7,6,7,30,medium,3-HP,300,2,0.136
8,2.33333333333333,F8,6,8,30,MG1655,LA,300,2,0.161
8,2.33333333333333,F9,6,9,30,MG1655,LA,200,2,0.146
8,2.33333333333333,F10,6,10,30,MG1655,LA,100,2,0.141
8,2.33333333333333,F11,6,11,30,MG1655,LA,40,2,0.148
8,2.33333333333333,F12,6,12,30,MG1655,LA,20,2,0.147
8,2.33333333333333,G1,7,1,30,MG1655,None,0,3,0.169
8,2.33333333333333,G2,7,2,30,MG1655,3-HP,300,3,0.145
8,2.33333333333333,G3,7,3,30,MG1655,3-HP,200,3,0.146
8,2.33333333333333,G4,7,4,30,MG1655,3-HP,100,3,0.151
8,2.33333333333333,G5,7,5,30,MG1655,3-HP,40,3,0.157
8,2.33333333333333,G6,7,6,30,MG1655,3-HP,20,3,0.154
8,2.33333333333333,G7,7,7,30,medium,3-HP,300,3,0.152
8,2.33333333333333,G8,7,8,30,MG1655,LA,300,3,0.138
8,2.33333333333333,G9,7,9,30,MG1655,LA,200,3,0.148
8,2.33333333333333,G10,7,10,30,MG1655,LA,100,3,0.143
8,2.33333333333333,G11,7,11,30,MG1655,LA,40,3,0.147
8,2.33333333333333,G12,7,12,30,MG1655,LA,20,3,0.153
8,2.33333333333333,H1,8,1,30,MG1655,None,0,4,0.16
8,2.33333333333333,H2,8,2,30,MG1655,3-HP,300,4,0.152
8,2.33333333333333,H3,8,3,30,MG1655,3-HP,200,4,0.139
8,2.33333333333333,H4,8,4,30,MG1655,3-HP,100,4,0.148
8,2.33333333333333,H5,8,5,30,MG1655,3-HP,40,4,0.157
8,2.33333333333333,H6,8,6,30,MG1655,3-HP,20,4,0.148
8,2.33333333333333,H7,8,7,30,medium,3-HP,300,4,0.148
8,2.33333333333333,H8,8,8,30,MG1655,LA,300,4,0.155
8,2.33333333333333,H9,8,9,30,MG1655,LA,200,4,0.15
8,2.33333333333333,H10,8,10,30,MG1655,LA,100,4,0.139
8,2.33333333333333,H11,8,11,30,MG1655,LA,40,4,0.147
8,2.33333333333333,H12,8,12,30,MG1655,LA,20,4,0.146
9,2.66666666666667,A1,1,1,30,W,None,0,1,0.143
9,2.66666666666667,A2,1,2,30,W,3-HP,300,1,0.14
9,2.66666666666667,A3,1,3,30,W,3-HP,200,1,0.157
9,2.66666666666667,A4,1,4,30,W,3-HP,100,1,0.164
9,2.66666666666667,A5,1,5,30,W,3-HP,40,1,0.146
9,2.66666666666667,A6,1,6,30,W,3-HP,20,1,0.144
9,2.66666666666667,A7,1,7,30,medium,None,0,1,0.152
9,2.66666666666667,A8,1,8,30,W,LA,300,1,0.143
9,2.66666666666667,A9,1,9,30,W,LA,200,1,0.139
9,2.66666666666667,A10,1,10,30,W,LA,100,1,0.302
9,2.66666666666667,A11,1,11,30,W,LA,40,1,0.146
9,2.66666666666667,A12,1,12,30,W,LA,20,1,0.145
9,2.66666666666667,B1,2,1,30,W,None,0,2,0.153
9,2.66666666666667,B2,2,2,30,W,3-HP,300,2,0.14
9,2.66666666666667,B3,2,3,30,W,3-HP,200,2,0.149
9,2.66666666666667,B4,2,4,30,W,3-HP,100,2,0.143
9,2.66666666666667,B5,2,5,30,W,3-HP,40,2,0.143
9,2.66666666666667,B6,2,6,30,W,3-HP,20,2,0.144
9,2.66666666666667,B7,2,7,30,medium,None,0,2,0.141
9,2.66666666666667,B8,2,8,30,W,LA,300,2,0.143
9,2.66666666666667,B9,2,9,30,W,LA,200,2,0.147
9,2.66666666666667,B10,2,10,30,W,LA,100,2,0.144
9,2.66666666666667,B11,2,11,30,W,LA,40,2,0.154
9,2.66666666666667,B12,2,12,30,W,LA,20,2,0.147
9,2.66666666666667,C1,3,1,30,W,None,0,3,0.146
9,2.66666666666667,C2,3,2,30,W,3-HP,300,3,0.142
9,2.66666666666667,C3,3,3,30,W,3-HP,200,3,0.147
9,2.66666666666667,C4,3,4,30,W,3-HP,100,3,0.155
9,2.66666666666667,C5,3,5,30,W,3-HP,40,3,0.14
9,2.66666666666667,C6,3,6,30,W,3-HP,20,3,0.138
9,2.66666666666667,C7,3,7,30,medium,None,0,3,0.14
9,2.66666666666667,C8,3,8,30,W,LA,300,3,0.148
9,2.66666666666667,C9,3,9,30,W,LA,200,3,0.155
9,2.66666666666667,C10,3,10,30,W,LA,100,3,0.143
9,2.66666666666667,C11,3,11,30,W,LA,40,3,0.152
9,2.66666666666667,C12,3,12,30,W,LA,20,3,0.155
9,2.66666666666667,D1,4,1,30,W,None,0,4,0.153
9,2.66666666666667,D2,4,2,30,W,3-HP,300,4,0.148
9,2.66666666666667,D3,4,3,30,W,3-HP,200,4,0.142
9,2.66666666666667,D4,4,4,30,W,3-HP,100,4,0.141
9,2.66666666666667,D5,4,5,30,W,3-HP,40,4,0.141
9,2.66666666666667,D6,4,6,30,W,3-HP,20,4,0.146
9,2.66666666666667,D7,4,7,30,medium,None,0,4,0.155
9,2.66666666666667,D8,4,8,30,W,LA,300,4,0.136
9,2.66666666666667,D9,4,9,30,W,LA,200,4,0.146
9,2.66666666666667,D10,4,10,30,W,LA,100,4,0.131
9,2.66666666666667,D11,4,11,30,W,LA,40,4,0.134
9,2.66666666666667,D12,4,12,30,W,LA,20,4,0.154
9,2.66666666666667,E1,5,1,30,MG1655,None,0,1,0.172
9,2.66666666666667,E2,5,2,30,MG1655,3-HP,300,1,0.146
9,2.66666666666667,E3,5,3,30,MG1655,3-HP,200,1,0.144
9,2.66666666666667,E4,5,4,30,MG1655,3-HP,100,1,0.156
9,2.66666666666667,E5,5,5,30,MG1655,3-HP,40,1,0.141
9,2.66666666666667,E6,5,6,30,MG1655,3-HP,20,1,0.147
9,2.66666666666667,E7,5,7,30,medium,3-HP,300,1,0.143
9,2.66666666666667,E8,5,8,30,MG1655,LA,300,1,0.152
9,2.66666666666667,E9,5,9,30,MG1655,LA,200,1,0.149
9,2.66666666666667,E10,5,10,30,MG1655,LA,100,1,0.141
9,2.66666666666667,E11,5,11,30,MG1655,LA,40,1,0.147
9,2.66666666666667,E12,5,12,30,MG1655,LA,20,1,0.144
9,2.66666666666667,F1,6,1,30,MG1655,None,0,2,0.166
9,2.66666666666667,F2,6,2,30,MG1655,3-HP,300,2,0.139
9,2.66666666666667,F3,6,3,30,MG1655,3-HP,200,2,0.145
9,2.66666666666667,F4,6,4,30,MG1655,3-HP,100,2,0.147
9,2.66666666666667,F5,6,5,30,MG1655,3-HP,40,2,0.153
9,2.66666666666667,F6,6,6,30,MG1655,3-HP,20,2,0.149
9,2.66666666666667,F7,6,7,30,medium,3-HP,300,2,0.135
9,2.66666666666667,F8,6,8,30,MG1655,LA,300,2,0.161
9,2.66666666666667,F9,6,9,30,MG1655,LA,200,2,0.145
9,2.66666666666667,F10,6,10,30,MG1655,LA,100,2,0.141
9,2.66666666666667,F11,6,11,30,MG1655,LA,40,2,0.147
9,2.66666666666667,F12,6,12,30,MG1655,LA,20,2,0.147
9,2.66666666666667,G1,7,1,30,MG1655,None,0,3,0.171
9,2.66666666666667,G2,7,2,30,MG1655,3-HP,300,3,0.145
9,2.66666666666667,G3,7,3,30,MG1655,3-HP,200,3,0.146
9,2.66666666666667,G4,7,4,30,MG1655,3-HP,100,3,0.151
9,2.66666666666667,G5,7,5,30,MG1655,3-HP,40,3,0.157
9,2.66666666666667,G6,7,6,30,MG1655,3-HP,20,3,0.154
9,2.66666666666667,G7,7,7,30,medium,3-HP,300,3,0.152
9,2.66666666666667,G8,7,8,30,MG1655,LA,300,3,0.138
9,2.66666666666667,G9,7,9,30,MG1655,LA,200,3,0.148
9,2.66666666666667,G10,7,10,30,MG1655,LA,100,3,0.143
