time,sample,well,row,col,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
2,7,27,4,6,medium,Nar,0,b-Ala,0,4,0.168,232
2,7,28,4,7,medium,Nar,60,b-Ala,0,4,0.344,263
2,7,29,5,1,BS01,Nar,0,b-Ala,10,1,0.607,4960
2,7,30,5,2,BS01,Nar,4,b-Ala,10,1,0.691,4842
2,7,31,5,3,BS01,Nar,10,b-Ala,10,1,0.659,5587
2,7,32,5,4,BS01,Nar,20,b-Ala,10,1,0.591,5486
2,7,33,5,5,BS01,Nar,60,b-Ala,10,1,0.812,12474
2,7,34,5,6,medium,Nar,0,b-Ala,10,1,0.692,4797
2,7,35,5,7,medium,Nar,60,b-Ala,10,1,0.324,239
2,7,36,6,1,BS01,Nar,0,b-Ala,10,2,1.044,11679
2,7,37,6,2,BS01,Nar,4,b-Ala,10,2,1.017,9666
2,7,38,6,3,BS01,Nar,10,b-Ala,10,2,1.032,11369
2,7,39,6,4,BS01,Nar,20,b-Ala,10,2,0.956,9898
2,7,40,6,5,BS01,Nar,60,b-Ala,10,2,1.017,9832
2,7,41,6,6,medium,Nar,0,b-Ala,10,2,1.029,10662
2,7,42,6,7,medium,Nar,60,b-Ala,10,2,0.328,142
2,7,43,7,1,BS01,Nar,0,b-Ala,10,3,0.586,3737
2,7,44,7,2,BS01,Nar,4,b-Ala,10,3,0.634,5346
2,7,45,7,3,BS01,Nar,10,b-Ala,10,3,0.617,6232
2,7,46,7,4,BS01,Nar,20,b-Ala,10,3,0.644,5675
2,7,47,7,5,BS01,Nar,60,b-Ala,10,3,0.656,5376
2,7,48,7,6,medium,Nar,0,b-Ala,10,3,0.722,5879
2,7,49,7,7,medium,Nar,60,b-Ala,10,3,0.325,278
2,7,50,8,1,BS01,Nar,0,b-Ala,10,4,0.595,4496
2,7,51,8,2,BS01,Nar,4,b-Ala,10,4,0.771,8550
2,7,52,8,3,BS01,Nar,10,b-Ala,10,4,0.709,12606
2,7,53,8,4,BS01,Nar,20,b-Ala,10,4,0.546,4974
2,7,54,8,5,BS01,Nar,60,b-Ala,10,4,0.736,6146
2,7,55,8,6,medium,Nar,0,b-Ala,10,4,0.685,5233
2,7,56,8,7,medium,Nar,60,b-Ala,10,4,0.311,301
2.33333333333333,8,1,1,1,BS01,Nar,0,b-Ala,0,1,0.471,3459
2.33333333333333,8,2,1,2,BS01,Nar,4,b-Ala,0,1,0.479,2707
2.33333333333333,8,3,1,3,BS01,Nar,10,b-Ala,0,1,0.511,2550
2.33333333333333,8,4,1,4,BS01,Nar,20,b-Ala,0,1,0.603,1677
2.33333333333333,8,5,1,5,BS01,Nar,60,b-Ala,0,1,0.605,839
2.33333333333333,8,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,276
2.33333333333333,8,7,1,7,medium,Nar,60,b-Ala,0,1,0.301,199
2.33333333333333,8,8,2,1,BS01,Nar,0,b-Ala,0,2,1.129,12511
2.33333333333333,8,9,2,2,BS01,Nar,4,b-Ala,0,2,1.082,8281
2.33333333333333,8,10,2,3,BS01,Nar,10,b-Ala,0,2,1.102,5465
2.33333333333333,8,11,2,4,BS01,Nar,20,b-Ala,0,2,1.126,7542
2.33333333333333,8,12,2,5,BS01,Nar,60,b-Ala,0,2,0.88,3658
2.33333333333333,8,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,285
2.33333333333333,8,14,2,7,medium,Nar,60,b-Ala,0,2,0.32,197
2.33333333333333,8,15,3,1,BS01,Nar,0,b-Ala,0,3,0.421,2745
2.33333333333333,8,16,3,2,BS01,Nar,4,b-Ala,0,3,0.6,3503
2.33333333333333,8,17,3,3,BS01,Nar,10,b-Ala,0,3,0.625,2610
2.33333333333333,8,18,3,4,BS01,Nar,20,b-Ala,0,3,0.654,1671
2.33333333333333,8,19,3,5,BS01,Nar,60,b-Ala,0,3,0.597,1187
2.33333333333333,8,20,3,6,medium,Nar,0,b-Ala,0,3,0.166,155
2.33333333333333,8,21,3,7,medium,Nar,60,b-Ala,0,3,0.325,130
2.33333333333333,8,22,4,1,BS01,Nar,0,b-Ala,0,4,0.609,3467
2.33333333333333,8,23,4,2,BS01,Nar,4,b-Ala,0,4,0.583,3555
2.33333333333333,8,24,4,3,BS01,Nar,10,b-Ala,0,4,0.673,2740
2.33333333333333,8,25,4,4,BS01,Nar,20,b-Ala,0,4,0.665,1679
2.33333333333333,8,26,4,5,BS01,Nar,60,b-Ala,0,4,0.624,1185
2.33333333333333,8,27,4,6,medium,Nar,0,b-Ala,0,4,0.166,161
2.33333333333333,8,28,4,7,medium,Nar,60,b-Ala,0,4,0.345,254
2.33333333333333,8,29,5,1,BS01,Nar,0,b-Ala,10,1,0.608,4449
2.33333333333333,8,30,5,2,BS01,Nar,4,b-Ala,10,1,0.691,5058
2.33333333333333,8,31,5,3,BS01,Nar,10,b-Ala,10,1,0.661,5827
2.33333333333333,8,32,5,4,BS01,Nar,20,b-Ala,10,1,0.592,5207
2.33333333333333,8,33,5,5,BS01,Nar,60,b-Ala,10,1,0.813,13068
2.33333333333333,8,34,5,6,medium,Nar,0,b-Ala,10,1,0.694,5145
2.33333333333333,8,35,5,7,medium,Nar,60,b-Ala,10,1,0.327,211
2.33333333333333,8,36,6,1,BS01,Nar,0,b-Ala,10,2,1.051,11447
2.33333333333333,8,37,6,2,BS01,Nar,4,b-Ala,10,2,1.022,9315
2.33333333333333,8,38,6,3,BS01,Nar,10,b-Ala,10,2,1.035,11806
2.33333333333333,8,39,6,4,BS01,Nar,20,b-Ala,10,2,0.955,9573
2.33333333333333,8,40,6,5,BS01,Nar,60,b-Ala,10,2,1.02,8700
2.33333333333333,8,41,6,6,medium,Nar,0,b-Ala,10,2,1.037,10661
2.33333333333333,8,42,6,7,medium,Nar,60,b-Ala,10,2,0.328,201
2.33333333333333,8,43,7,1,BS01,Nar,0,b-Ala,10,3,0.586,3747
2.33333333333333,8,44,7,2,BS01,Nar,4,b-Ala,10,3,0.635,5193
2.33333333333333,8,45,7,3,BS01,Nar,10,b-Ala,10,3,0.618,5963
2.33333333333333,8,46,7,4,BS01,Nar,20,b-Ala,10,3,0.646,6171
2.33333333333333,8,47,7,5,BS01,Nar,60,b-Ala,10,3,0.657,5635
2.33333333333333,8,48,7,6,medium,Nar,0,b-Ala,10,3,0.722,5873
2.33333333333333,8,49,7,7,medium,Nar,60,b-Ala,10,3,0.325,203
2.33333333333333,8,50,8,1,BS01,Nar,0,b-Ala,10,4,0.596,4569
2.33333333333333,8,51,8,2,BS01,Nar,4,b-Ala,10,4,0.775,8932
2.33333333333333,8,52,8,3,BS01,Nar,10,b-Ala,10,4,0.713,11286
2.33333333333333,8,53,8,4,BS01,Nar,20,b-Ala,10,4,0.544,5332
2.33333333333333,8,54,8,5,BS01,Nar,60,b-Ala,10,4,0.733,6050
2.33333333333333,8,55,8,6,medium,Nar,0,b-Ala,10,4,0.685,5014
2.33333333333333,8,56,8,7,medium,Nar,60,b-Ala,10,4,0.314,263
2.66666666666667,9,1,1,1,BS01,Nar,0,b-Ala,0,1,0.474,3631
2.66666666666667,9,2,1,2,BS01,Nar,4,b-Ala,0,1,0.481,2739
2.66666666666667,9,3,1,3,BS01,Nar,10,b-Ala,0,1,0.513,2292
2.66666666666667,9,4,1,4,BS01,Nar,20,b-Ala,0,1,0.604,2121
2.66666666666667,9,5,1,5,BS01,Nar,60,b-Ala,0,1,0.605,1066
2.66666666666667,9,6,1,6,medium,Nar,0,b-Ala,0,1,0.164,204
2.66666666666667,9,7,1,7,medium,Nar,60,b-Ala,0,1,0.294,159
2.66666666666667,9,8,2,1,BS01,Nar,0,b-Ala,0,2,1.13,11601
2.66666666666667,9,9,2,2,BS01,Nar,4,b-Ala,0,2,1.085,8590
2.66666666666667,9,10,2,3,BS01,Nar,10,b-Ala,0,2,1.103,6093
2.66666666666667,9,11,2,4,BS01,Nar,20,b-Ala,0,2,1.115,7325
2.66666666666667,9,12,2,5,BS01,Nar,60,b-Ala,0,2,0.872,3531
2.66666666666667,9,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,295
2.66666666666667,9,14,2,7,medium,Nar,60,b-Ala,0,2,0.327,144
2.66666666666667,9,15,3,1,BS01,Nar,0,b-Ala,0,3,0.425,2846
2.66666666666667,9,16,3,2,BS01,Nar,4,b-Ala,0,3,0.603,3538
2.66666666666667,9,17,3,3,BS01,Nar,10,b-Ala,0,3,0.628,2582
2.66666666666667,9,18,3,4,BS01,Nar,20,b-Ala,0,3,0.655,1565
2.66666666666667,9,19,3,5,BS01,Nar,60,b-Ala,0,3,0.598,967
2.66666666666667,9,20,3,6,medium,Nar,0,b-Ala,0,3,0.168,143
2.66666666666667,9,21,3,7,medium,Nar,60,b-Ala,0,3,0.328,271
2.66666666666667,9,22,4,1,BS01,Nar,0,b-Ala,0,4,0.614,3412
2.66666666666667,9,23,4,2,BS01,Nar,4,b-Ala,0,4,0.585,3051
2.66666666666667,9,24,4,3,BS01,Nar,10,b-Ala,0,4,0.675,2836
2.66666666666667,9,25,4,4,BS01,Nar,20,b-Ala,0,4,0.665,1708
2.66666666666667,9,26,4,5,BS01,Nar,60,b-Ala,0,4,0.624,850
2.66666666666667,9,27,4,6,medium,Nar,0,b-Ala,0,4,0.175,318
2.66666666666667,9,28,4,7,medium,Nar,60,b-Ala,0,4,0.35,225
2.66666666666667,9,29,5,1,BS01,Nar,0,b-Ala,10,1,0.609,4557
2.66666666666667,9,30,5,2,BS01,Nar,4,b-Ala,10,1,0.693,5011
2.66666666666667,9,31,5,3,BS01,Nar,10,b-Ala,10,1,0.664,5928
2.66666666666667,9,32,5,4,BS01,Nar,20,b-Ala,10,1,0.593,5549
2.66666666666667,9,33,5,5,BS01,Nar,60,b-Ala,10,1,0.812,12324
2.66666666666667,9,34,5,6,medium,Nar,0,b-Ala,10,1,0.694,5452
2.66666666666667,9,35,5,7,medium,Nar,60,b-Ala,10,1,0.32,199
2.66666666666667,9,36,6,1,BS01,Nar,0,b-Ala,10,2,1.054,12139
2.66666666666667,9,37,6,2,BS01,Nar,4,b-Ala,10,2,1.026,9876
2.66666666666667,9,38,6,3,BS01,Nar,10,b-Ala,10,2,1.039,11465
2.66666666666667,9,39,6,4,BS01,Nar,20,b-Ala,10,2,0.96,10279
2.66666666666667,9,40,6,5,BS01,Nar,60,b-Ala,10,2,1.001,9013
2.66666666666667,9,41,6,6,medium,Nar,0,b-Ala,10,2,1.042,10841
2.66666666666667,9,42,6,7,medium,Nar,60,b-Ala,10,2,0.329,215
2.66666666666667,9,43,7,1,BS01,Nar,0,b-Ala,10,3,0.587,3816
2.66666666666667,9,44,7,2,BS01,Nar,4,b-Ala,10,3,0.636,4914
2.66666666666667,9,45,7,3,BS01,Nar,10,b-Ala,10,3,0.621,5827
2.66666666666667,9,46,7,4,BS01,Nar,20,b-Ala,10,3,0.644,6367
2.66666666666667,9,47,7,5,BS01,Nar,60,b-Ala,10,3,0.659,5646
2.66666666666667,9,48,7,6,medium,Nar,0,b-Ala,10,3,0.724,6109
2.66666666666667,9,49,7,7,medium,Nar,60,b-Ala,10,3,0.325,269
2.66666666666667,9,50,8,1,BS01,Nar,0,b-Ala,10,4,0.596,4382
2.66666666666667,9,51,8,2,BS01,Nar,4,b-Ala,10,4,0.786,8407
2.66666666666667,9,52,8,3,BS01,Nar,10,b-Ala,10,4,0.716,11343
2.66666666666667,9,53,8,4,BS01,Nar,20,b-Ala,10,4,0.55,4994
2.66666666666667,9,54,8,5,BS01,Nar,60,b-Ala,10,4,0.736,5271
2.66666666666667,9,55,8,6,medium,Nar,0,b-Ala,10,4,0.687,5482
2.66666666666667,9,56,8,7,medium,Nar,60,b-Ala,10,4,0.315,194
3,10,1,1,1,BS01,Nar,0,b-Ala,0,1,0.477,3843
3,10,2,1,2,BS01,Nar,4,b-Ala,0,1,0.485,2694
3,10,3,1,3,BS01,Nar,10,b-Ala,0,1,0.516,2557
3,10,4,1,4,BS01,Nar,20,b-Ala,0,1,0.606,1940
3,10,5,1,5,BS01,Nar,60,b-Ala,0,1,0.607,1019
3,10,6,1,6,medium,Nar,0,b-Ala,0,1,0.164,184
3,10,7,1,7,medium,Nar,60,b-Ala,0,1,0.288,123
3,10,8,2,1,BS01,Nar,0,b-Ala,0,2,1.149,13169
3,10,9,2,2,BS01,Nar,4,b-Ala,0,2,1.087,7765
3,10,10,2,3,BS01,Nar,10,b-Ala,0,2,1.105,5959
3,10,11,2,4,BS01,Nar,20,b-Ala,0,2,1.094,7860
3,10,12,2,5,BS01,Nar,60,b-Ala,0,2,0.866,3823
3,10,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,218
3,10,14,2,7,medium,Nar,60,b-Ala,0,2,0.328,162
3,10,15,3,1,BS01,Nar,0,b-Ala,0,3,0.427,3001
3,10,16,3,2,BS01,Nar,4,b-Ala,0,3,0.606,3595
3,10,17,3,3,BS01,Nar,10,b-Ala,0,3,0.627,2590
3,10,18,3,4,BS01,Nar,20,b-Ala,0,3,0.649,1759
3,10,19,3,5,BS01,Nar,60,b-Ala,0,3,0.599,998
3,10,20,3,6,medium,Nar,0,b-Ala,0,3,0.169,161
3,10,21,3,7,medium,Nar,60,b-Ala,0,3,0.327,213
3,10,22,4,1,BS01,Nar,0,b-Ala,0,4,0.617,3680
3,10,23,4,2,BS01,Nar,4,b-Ala,0,4,0.588,3101
3,10,24,4,3,BS01,Nar,10,b-Ala,0,4,0.677,2866
3,10,25,4,4,BS01,Nar,20,b-Ala,0,4,0.666,1555
3,10,26,4,5,BS01,Nar,60,b-Ala,0,4,0.624,1075
3,10,27,4,6,medium,Nar,0,b-Ala,0,4,0.179,268
3,10,28,4,7,medium,Nar,60,b-Ala,0,4,0.353,294
3,10,29,5,1,BS01,Nar,0,b-Ala,10,1,0.61,4469
3,10,30,5,2,BS01,Nar,4,b-Ala,10,1,0.693,5069
3,10,31,5,3,BS01,Nar,10,b-Ala,10,1,0.667,5825
3,10,32,5,4,BS01,Nar,20,b-Ala,10,1,0.595,5758
3,10,33,5,5,BS01,Nar,60,b-Ala,10,1,0.811,12744
3,10,34,5,6,medium,Nar,0,b-Ala,10,1,0.695,5659
3,10,35,5,7,medium,Nar,60,b-Ala,10,1,0.324,233
3,10,36,6,1,BS01,Nar,0,b-Ala,10,2,1.061,11581
3,10,37,6,2,BS01,Nar,4,b-Ala,10,2,1.029,9708
3,10,38,6,3,BS01,Nar,10,b-Ala,10,2,1.042,11417
3,10,39,6,4,BS01,Nar,20,b-Ala,10,2,0.967,9851
3,10,40,6,5,BS01,Nar,60,b-Ala,10,2,1.023,9499
3,10,41,6,6,medium,Nar,0,b-Ala,10,2,1.051,11102
3,10,42,6,7,medium,Nar,60,b-Ala,10,2,0.33,150
3,10,43,7,1,BS01,Nar,0,b-Ala,10,3,0.586,3783
3,10,44,7,2,BS01,Nar,4,b-Ala,10,3,0.636,4999
3,10,45,7,3,BS01,Nar,10,b-Ala,10,3,0.623,6063
3,10,46,7,4,BS01,Nar,20,b-Ala,10,3,0.644,5988
3,10,47,7,5,BS01,Nar,60,b-Ala,10,3,0.658,5707
3,10,48,7,6,medium,Nar,0,b-Ala,10,3,0.723,5764
3,10,49,7,7,medium,Nar,60,b-Ala,10,3,0.326,199
3,10,50,8,1,BS01,Nar,0,b-Ala,10,4,0.597,4633
3,10,51,8,2,BS01,Nar,4,b-Ala,10,4,0.775,9069
3,10,52,8,3,BS01,Nar,10,b-Ala,10,4,0.718,11457
3,10,53,8,4,BS01,Nar,20,b-Ala,10,4,0.55,5068
3,10,54,8,5,BS01,Nar,60,b-Ala,10,4,0.736,5817
3,10,55,8,6,medium,Nar,0,b-Ala,10,4,0.687,5724
3,10,56,8,7,medium,Nar,60,b-Ala,10,4,0.316,305
3.33333333333333,11,1,1,1,BS01,Nar,0,b-Ala,0,1,0.479,3675
3.33333333333333,11,2,1,2,BS01,Nar,4,b-Ala,0,1,0.487,2431
3.33333333333333,11,3,1,3,BS01,Nar,10,b-Ala,0,1,0.519,2488
3.33333333333333,11,4,1,4,BS01,Nar,20,b-Ala,0,1,0.608,1995
3.33333333333333,11,5,1,5,BS01,Nar,60,b-Ala,0,1,0.607,1017
3.33333333333333,11,6,1,6,medium,Nar,0,b-Ala,0,1,0.164,159
3.33333333333333,11,7,1,7,medium,Nar,60,b-Ala,0,1,0.285,213
3.33333333333333,11,8,2,1,BS01,Nar,0,b-Ala,0,2,1.152,12934
3.33333333333333,11,9,2,2,BS01,Nar,4,b-Ala,0,2,1.091,8649
3.33333333333333,11,10,2,3,BS01,Nar,10,b-Ala,0,2,1.101,6013
3.33333333333333,11,11,2,4,BS01,Nar,20,b-Ala,0,2,1.109,7720
3.33333333333333,11,12,2,5,BS01,Nar,60,b-Ala,0,2,0.862,3805
3.33333333333333,11,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,177
3.33333333333333,11,14,2,7,medium,Nar,60,b-Ala,0,2,0.323,236
3.33333333333333,11,15,3,1,BS01,Nar,0,b-Ala,0,3,0.431,2722
3.33333333333333,11,16,3,2,BS01,Nar,4,b-Ala,0,3,0.61,3407
3.33333333333333,11,17,3,3,BS01,Nar,10,b-Ala,0,3,0.629,2586
3.33333333333333,11,18,3,4,BS01,Nar,20,b-Ala,0,3,0.66,1715
3.33333333333333,11,19,3,5,BS01,Nar,60,b-Ala,0,3,0.602,1048
3.33333333333333,11,20,3,6,medium,Nar,0,b-Ala,0,3,0.168,140
3.33333333333333,11,21,3,7,medium,Nar,60,b-Ala,0,3,0.325,247
3.33333333333333,11,22,4,1,BS01,Nar,0,b-Ala,0,4,0.62,3645
3.33333333333333,11,23,4,2,BS01,Nar,4,b-Ala,0,4,0.591,3492
3.33333333333333,11,24,4,3,BS01,Nar,10,b-Ala,0,4,0.679,3167
3.33333333333333,11,25,4,4,BS01,Nar,20,b-Ala,0,4,0.669,1754
3.33333333333333,11,26,4,5,BS01,Nar,60,b-Ala,0,4,0.627,1052
3.33333333333333,11,27,4,6,medium,Nar,0,b-Ala,0,4,0.176,307
3.33333333333333,11,28,4,7,medium,Nar,60,b-Ala,0,4,0.352,228
3.33333333333333,11,29,5,1,BS01,Nar,0,b-Ala,10,1,0.611,4533
3.33333333333333,11,30,5,2,BS01,Nar,4,b-Ala,10,1,0.695,5092
3.33333333333333,11,31,5,3,BS01,Nar,10,b-Ala,10,1,0.668,5445
3.33333333333333,11,32,5,4,BS01,Nar,20,b-Ala,10,1,0.598,5436
3.33333333333333,11,33,5,5,BS01,Nar,60,b-Ala,10,1,0.812,12619
3.33333333333333,11,34,5,6,medium,Nar,0,b-Ala,10,1,0.697,5291
3.33333333333333,11,35,5,7,medium,Nar,60,b-Ala,10,1,0.326,174
3.33333333333333,11,36,6,1,BS01,Nar,0,b-Ala,10,2,1.059,11747
3.33333333333333,11,37,6,2,BS01,Nar,4,b-Ala,10,2,1.03,9938
3.33333333333333,11,38,6,3,BS01,Nar,10,b-Ala,10,2,1.042,11063
3.33333333333333,11,39,6,4,BS01,Nar,20,b-Ala,10,2,0.971,9420
3.33333333333333,11,40,6,5,BS01,Nar,60,b-Ala,10,2,1.029,9846
3.33333333333333,11,41,6,6,medium,Nar,0,b-Ala,10,2,1.054,10873
3.33333333333333,11,42,6,7,medium,Nar,60,b-Ala,10,2,0.326,303
3.33333333333333,11,43,7,1,BS01,Nar,0,b-Ala,10,3,0.587,3568
3.33333333333333,11,44,7,2,BS01,Nar,4,b-Ala,10,3,0.638,5528
3.33333333333333,11,45,7,3,BS01,Nar,10,b-Ala,10,3,0.625,6081
3.33333333333333,11,46,7,4,BS01,Nar,20,b-Ala,10,3,0.65,5859
3.33333333333333,11,47,7,5,BS01,Nar,60,b-Ala,10,3,0.656,5933
3.33333333333333,11,48,7,6,medium,Nar,0,b-Ala,10,3,0.726,6273
3.33333333333333,11,49,7,7,medium,Nar,60,b-Ala,10,3,0.327,211
3.33333333333333,11,50,8,1,BS01,Nar,0,b-Ala,10,4,0.598,4583
3.33333333333333,11,51,8,2,BS01,Nar,4,b-Ala,10,4,0.785,8747
3.33333333333333,11,52,8,3,BS01,Nar,10,b-Ala,10,4,0.721,11508
3.33333333333333,11,53,8,4,BS01,Nar,20,b-Ala,10,4,0.546,4850
3.33333333333333,11,54,8,5,BS01,Nar,60,b-Ala,10,4,0.734,6153
3.33333333333333,11,55,8,6,medium,Nar,0,b-Ala,10,4,0.687,5655
3.33333333333333,11,56,8,7,medium,Nar,60,b-Ala,10,4,0.319,302
3.66666666666667,12,1,1,1,BS01,Nar,0,b-Ala,0,1,0.484,3350
3.66666666666667,12,2,1,2,BS01,Nar,4,b-Ala,0,1,0.49,2801
3.66666666666667,12,3,1,3,BS01,Nar,10,b-Ala,0,1,0.52,2437
3.66666666666667,12,4,1,4,BS01,Nar,20,b-Ala,0,1,0.609,1682
3.66666666666667,12,5,1,5,BS01,Nar,60,b-Ala,0,1,0.609,1056
3.66666666666667,12,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,155
3.66666666666667,12,7,1,7,medium,Nar,60,b-Ala,0,1,0.278,209
3.66666666666667,12,8,2,1,BS01,Nar,0,b-Ala,0,2,1.168,13471
3.66666666666667,12,9,2,2,BS01,Nar,4,b-Ala,0,2,1.093,9052
3.66666666666667,12,10,2,3,BS01,Nar,10,b-Ala,0,2,1.107,6126
3.66666666666667,12,11,2,4,BS01,Nar,20,b-Ala,0,2,1.076,6974
3.66666666666667,12,12,2,5,BS01,Nar,60,b-Ala,0,2,0.857,3457
3.66666666666667,12,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,184
3.66666666666667,12,14,2,7,medium,Nar,60,b-Ala,0,2,0.323,224
3.66666666666667,12,15,3,1,BS01,Nar,0,b-Ala,0,3,0.434,2805
3.66666666666667,12,16,3,2,BS01,Nar,4,b-Ala,0,3,0.613,3446
3.66666666666667,12,17,3,3,BS01,Nar,10,b-Ala,0,3,0.631,2730
3.66666666666667,12,18,3,4,BS01,Nar,20,b-Ala,0,3,0.663,1699
3.66666666666667,12,19,3,5,BS01,Nar,60,b-Ala,0,3,0.603,985
3.66666666666667,12,20,3,6,medium,Nar,0,b-Ala,0,3,0.168,283
3.66666666666667,12,21,3,7,medium,Nar,60,b-Ala,0,3,0.326,163
3.66666666666667,12,22,4,1,BS01,Nar,0,b-Ala,0,4,0.622,3499
3.66666666666667,12,23,4,2,BS01,Nar,4,b-Ala,0,4,0.595,3343
3.66666666666667,12,24,4,3,BS01,Nar,10,b-Ala,0,4,0.683,3247
3.66666666666667,12,25,4,4,BS01,Nar,20,b-Ala,0,4,0.671,1962
3.66666666666667,12,26,4,5,BS01,Nar,60,b-Ala,0,4,0.628,1065
3.66666666666667,12,27,4,6,medium,Nar,0,b-Ala,0,4,0.183,336
3.66666666666667,12,28,4,7,medium,Nar,60,b-Ala,0,4,0.355,271
3.66666666666667,12,29,5,1,BS01,Nar,0,b-Ala,10,1,0.612,4534
3.66666666666667,12,30,5,2,BS01,Nar,4,b-Ala,10,1,0.694,4838
3.66666666666667,12,31,5,3,BS01,Nar,10,b-Ala,10,1,0.669,5594
3.66666666666667,12,32,5,4,BS01,Nar,20,b-Ala,10,1,0.601,5585
3.66666666666667,12,33,5,5,BS01,Nar,60,b-Ala,10,1,0.812,12468
3.66666666666667,12,34,5,6,medium,Nar,0,b-Ala,10,1,0.697,5054
3.66666666666667,12,35,5,7,medium,Nar,60,b-Ala,10,1,0.325,205
3.66666666666667,12,36,6,1,BS01,Nar,0,b-Ala,10,2,1.067,11778
3.66666666666667,12,37,6,2,BS01,Nar,4,b-Ala,10,2,1.032,9217
3.66666666666667,12,38,6,3,BS01,Nar,10,b-Ala,10,2,1.047,11541
3.66666666666667,12,39,6,4,BS01,Nar,20,b-Ala,10,2,0.968,9908
3.66666666666667,12,40,6,5,BS01,Nar,60,b-Ala,10,2,1.008,9479
3.66666666666667,12,41,6,6,medium,Nar,0,b-Ala,10,2,1.057,10961
3.66666666666667,12,42,6,7,medium,Nar,60,b-Ala,10,2,0.329,237
3.66666666666667,12,43,7,1,BS01,Nar,0,b-Ala,10,3,0.587,3596
3.66666666666667,12,44,7,2,BS01,Nar,4,b-Ala,10,3,0.639,5375
3.66666666666667,12,45,7,3,BS01,Nar,10,b-Ala,10,3,0.627,6699
3.66666666666667,12,46,7,4,BS01,Nar,20,b-Ala,10,3,0.647,6095
3.66666666666667,12,47,7,5,BS01,Nar,60,b-Ala,10,3,0.659,5765
3.66666666666667,12,48,7,6,medium,Nar,0,b-Ala,10,3,0.724,6872
3.66666666666667,12,49,7,7,medium,Nar,60,b-Ala,10,3,0.325,235
3.66666666666667,12,50,8,1,BS01,Nar,0,b-Ala,10,4,0.599,4635
3.66666666666667,12,51,8,2,BS01,Nar,4,b-Ala,10,4,0.783,8694
3.66666666666667,12,52,8,3,BS01,Nar,10,b-Ala,10,4,0.722,12059
3.66666666666667,12,53,8,4,BS01,Nar,20,b-Ala,10,4,0.547,4897
3.66666666666667,12,54,8,5,BS01,Nar,60,b-Ala,10,4,0.737,5744
3.66666666666667,12,55,8,6,medium,Nar,0,b-Ala,10,4,0.687,5379
3.66666666666667,12,56,8,7,medium,Nar,60,b-Ala,10,4,0.318,357
4,13,1,1,1,BS01,Nar,0,b-Ala,0,1,0.488,3376
4,13,2,1,2,BS01,Nar,4,b-Ala,0,1,0.493,2818
4,13,3,1,3,BS01,Nar,10,b-Ala,0,1,0.523,2414
4,13,4,1,4,BS01,Nar,20,b-Ala,0,1,0.611,1640
4,13,5,1,5,BS01,Nar,60,b-Ala,0,1,0.612,1083
4,13,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,199
4,13,7,1,7,medium,Nar,60,b-Ala,0,1,0.275,182
4,13,8,2,1,BS01,Nar,0,b-Ala,0,2,1.184,13457
4,13,9,2,2,BS01,Nar,4,b-Ala,0,2,1.097,8689
4,13,10,2,3,BS01,Nar,10,b-Ala,0,2,1.106,5796
4,13,11,2,4,BS01,Nar,20,b-Ala,0,2,1.064,7456
4,13,12,2,5,BS01,Nar,60,b-Ala,0,2,0.853,3537
4,13,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,107
4,13,14,2,7,medium,Nar,60,b-Ala,0,2,0.326,207
4,13,15,3,1,BS01,Nar,0,b-Ala,0,3,0.437,2750
4,13,16,3,2,BS01,Nar,4,b-Ala,0,3,0.613,3233
4,13,17,3,3,BS01,Nar,10,b-Ala,0,3,0.633,2657
4,13,18,3,4,BS01,Nar,20,b-Ala,0,3,0.664,1691
4,13,19,3,5,BS01,Nar,60,b-Ala,0,3,0.607,892
4,13,20,3,6,medium,Nar,0,b-Ala,0,3,0.169,230
4,13,21,3,7,medium,Nar,60,b-Ala,0,3,0.328,290
4,13,22,4,1,BS01,Nar,0,b-Ala,0,4,0.627,3588
4,13,23,4,2,BS01,Nar,4,b-Ala,0,4,0.598,3303
4,13,24,4,3,BS01,Nar,10,b-Ala,0,4,0.682,2796
4,13,25,4,4,BS01,Nar,20,b-Ala,0,4,0.672,1836
4,13,26,4,5,BS01,Nar,60,b-Ala,0,4,0.628,927
4,13,27,4,6,medium,Nar,0,b-Ala,0,4,0.188,290
4,13,28,4,7,medium,Nar,60,b-Ala,0,4,0.354,261
4,13,29,5,1,BS01,Nar,0,b-Ala,10,1,0.612,4332
4,13,30,5,2,BS01,Nar,4,b-Ala,10,1,0.695,4990
4,13,31,5,3,BS01,Nar,10,b-Ala,10,1,0.664,6083
4,13,32,5,4,BS01,Nar,20,b-Ala,10,1,0.599,5112
4,13,33,5,5,BS01,Nar,60,b-Ala,10,1,0.814,12720
4,13,34,5,6,medium,Nar,0,b-Ala,10,1,0.698,4811
4,13,35,5,7,medium,Nar,60,b-Ala,10,1,0.326,166
